"external_id","duplicate_detection","external_name","manufacturer","category","last_update","qty_requested","created_date","source_file","import_date"
"H7 0568","? Unique","AUFFANG-/SPUCKBEUTEL /9X50ST.","","Zubehör & Verbrauchsmaterial","","700","","Product without substitute.csv","2026-05-25"
"2018","? Unique","MEDLINQ-ANÄSTHESIEPROTOKOLL 2018 8-FACH-SATZ /200ST.","","Sonstige medizinische Produkte","","700","","Product without substitute.csv","2026-05-25"
"2108618","? Unique","KURVE ERSTANORDNUNG-U.VERLAUFSDOKUMENT / 100","","Sonstige medizinische Produkte","","700","","Product without substitute.csv","2026-05-25"
"9337","? Unique","Sterillium med Taschenflasche 100ml Händedesinfektion (1/45) 9811151 ""Hygiene""","","Desinfektion & Hygiene","","675","","Product without substitute.csv","2026-05-25"
"8S0446","? Unique","Mediset-Messbecher 500ml einzeln steril (60) 4717440","","Zubehör & Verbrauchsmaterial","","672","","Product without substitute.csv","2026-05-25"
"36938-3","? Unique","EW CHIR.SCHERE 14CM SP/SP GERADE/25ST.","","Chirurgische Instrumente","","650","","Product without substitute.csv","2026-05-25"
"25/002","? Unique","DOK10-AKB EINGESCHR.STRAßENVERKEHR/ 50","","Sonstige medizinische Produkte","","650","","Product without substitute.csv","2026-05-25"
"1002","? Unique","AN01E-AKB NARKOSE/REGIONALANÄSTHESIE /50ST.","","Sonstige medizinische Produkte","","650","","Product without substitute.csv","2026-05-25"
"8R0035","? Unique","Hochdruckverbinder 75cm L-L 1200psi (25) 160211","","Bandagen & Kompression","","625","","Product without substitute.csv","2026-05-25"
"66045502","? Unique","CUTICERIN 20 x 40 cm 25 ST.","","Sonstige medizinische Produkte","","625","","Product without substitute.csv","2026-05-25"
"66800512","? Unique","IV3000 PORTED 11X14CM CTN 25","","Infusion & Katheter","","1250","2026-03-05","Product without substitute.csv","2026-05-25"
"66800788","? Unique","SECURA Applikator 25x3 ml","","Zubehör & Verbrauchsmaterial","","1875","2026-03-05","Product without substitute.csv","2026-05-25"
"66800790","? Unique","SECURA Applikator 25x1 ml","","Zubehör & Verbrauchsmaterial","","625","","Product without substitute.csv","2026-05-25"
"b-00.11.127","? Unique","EINMAL OHRTRICHTER 4MM (ERWACHSENE) GRAU / 1000","","Sonstige medizinische Produkte","","625","","Product without substitute.csv","2026-05-25"
"7216600","? Unique","Kompresse Cutisorb Sorbact 50x2cm  VE 20","","Wundversorgung / Dressings","","4040","2026-03-05","Product without substitute.csv","2026-05-25"
"7844","? Unique","Cutimed ACUTE 10% Urea 125ml (1/24) 7264131 (Nachfolgeartikel 3M Basiscreme)","","Wundversorgung / Dressings","","600","","Product without substitute.csv","2026-05-25"
"8176","? Unique","Einwegehahn  weiß  (1/100) 160513","","Sonstige medizinische Produkte","","600","","Product without substitute.csv","2026-05-25"
"992228","? Unique","Valaprotect basic 80x175cm Alternative [55450]","","Sonstige medizinische Produkte","","600","","Product without substitute.csv","2026-05-25"
"4606205V","? Unique","EINMALSPRITZE 20 ML /1VE=8X100 ST.","","Injektion & Punktion","","600","","Product without substitute.csv","2026-05-25"
"4665457","? Unique","SICHERHEITS-EINMALKANÜLE 0,45X13MM G26X1/2 BRAUN /100","","Injektion & Punktion","","600","","Product without substitute.csv","2026-05-25"
"G-AEP","? Unique","VORDRUCK ""STAT.PATIENTENAUFNAHME""  G-AEP","","Inkontinenzversorgung","","600","","Product without substitute.csv","2026-05-25"
"9008760","? Unique","COSMOPOR STERIL 20X10CM /1VE=12X25ST.","","Sonstige medizinische Produkte","","600","","Product without substitute.csv","2026-05-25"
"4063000","? Unique","INTRAFIX SAFESET P 180CM  / 1","","Sonstige medizinische Produkte","","600","","Product without substitute.csv","2026-05-25"
"85.1638.235","? Unique","SAFETY-MULTIFLY-KANÜLE 21G 200MM GRÜN /4X120ST.","","Injektion & Punktion","","600","","Product without substitute.csv","2026-05-25"
"9924623","? Unique","FOLIODRESS CAP COMFORT APART /1VE=6X100ST.","","PSA / Schutzkleidung","","600","","Product without substitute.csv","2026-05-25"
"03659297","? Unique","TRINKHALME PAPIER D.6MM 22CM /100","","Sonstige medizinische Produkte","","600","","Product without substitute.csv","2026-05-25"
"8015","? Unique","Abstopftuch 90x8cm RK 4-lag.weiß (à 2ster.) (48/288) 1Stck  4532487","","Inkontinenz & Hygiene","","576","","Product without substitute.csv","2026-05-25"
"610930-21","? Unique","BEINSCHÜTZER 75X120CM  12X2ST. /1VE=2X24ST.","","Sonstige medizinische Produkte","","576","","Product without substitute.csv","2026-05-25"
"7216502","? Unique","Kompresse Cutisorb Sorbact 7x9cm   VE 40","","Wundversorgung / Dressings","","560","","Product without substitute.csv","2026-05-25"
"97120167-00","? Unique","UNIVERSALSET GREIZ / 5ST.","","Sonstige medizinische Produkte","","555","","Product without substitute.csv","2026-05-25"
"KF02206","? Unique","CD-PAPIERHÜLLE M.FENSTER / 50","","Sonstige medizinische Produkte","","550","","Product without substitute.csv","2026-05-25"
"04.1955.001","? Unique","GERINNUNG MONOVETTE 1,8ML /10X50ST.","","Sonstige medizinische Produkte","","550","","Product without substitute.csv","2026-05-25"
"913076","? Unique","Zellstoff ungebleicht 37x57cm 1KG=1ST","","Kompressen & Tupfer","","540","","Product without substitute.csv","2026-05-25"
"4539100","? Unique","Binde Kompression Compridur  6cm kurzzug","","Kompressen & Tupfer","","540","","Product without substitute.csv","2026-05-25"
"z3148","? Unique","MARKIERUNGSPUNKTE ORANGE A6 12MM ZWE3148 /270","","Sonstige medizinische Produkte","","540","","Product without substitute.csv","2026-05-25"
"115-742200","? Unique","PFLEGE-TORK WASCHTUCH /KART.=1080ST.","","Reinigung & Körperpflege","","540","","Product without substitute.csv","2026-05-25"
"PI21912","? Unique","ROBINSON-DRAINAGE CH.18 /25ST.","","Urologie & Drainage","","530","","Product without substitute.csv","2026-05-25"
"974311","? Unique","LEMON-STICKS 10-11MM A3ST. /1VE=20X25SET.","","Sonstige medizinische Produkte","","525","","Product without substitute.csv","2026-05-25"
"7216402","? Unique","Kompresse Cutisorb Sorbact 4x6cm   VE 40","","Wundversorgung / Dressings","","520","","Product without substitute.csv","2026-05-25"
"63619-00","? Unique","ABDECKTUCH   75X  90CM 2-LAGIG / 2X45ST.","","Inkontinenz & Hygiene","","509","","Product without substitute.csv","2026-05-25"
"66004009","? Unique","Kanülenpflaster IV3000 9x12cm      VE 50","","Injektion & Punktion","","500","","Product without substitute.csv","2026-05-25"
"7166","? Unique","Augenverband (Uhrglasverband) S klein m.transp.Scheibe (1/50) 34228","","Bandagen & Kompression","","500","","Product without substitute.csv","2026-05-25"
"VL-00-S","? Unique","AMBU ELEKTRODE BLUE SENSOR/1VE=20X25ST.","","Diagnostik & Monitoring","","500","","Product without substitute.csv","2026-05-25"
"AN-5785205","? Unique","ENCORE OP-HANDSCHUHE GR.8 TEXTURED  /1VE=200PA.","","Handschuhe","","500","","Product without substitute.csv","2026-05-25"
"942695","? Unique","PEHA-PROFILE LATEX GR.8 OP-HANDSCHUHE /400ST.","","Handschuhe","","500","","Product without substitute.csv","2026-05-25"
"3FKFB240125","? Unique","KLARSICHTVLIESBEUTEL 57X72CM /1VE=250ST.","","Zubehör & Verbrauchsmaterial","","500","","Product without substitute.csv","2026-05-25"
"0845252","? Unique","REINIGUNGSBÜRSTE D.1,8MM L. 230CM GELB /1ST.","","Reinigung & Körperpflege","","500","","Product without substitute.csv","2026-05-25"
"F20241","? Unique","DRYMAX 2.4 SUPER-SAUGTUCH 72 X 37 CM / 100","","Inkontinenz & Hygiene","","500","","Product without substitute.csv","2026-05-25"
"204651027","? Unique","KOPIERPAPIER A4   80GR PASTELL-GRÜN /500","","Sonstige medizinische Produkte","","500","","Product without substitute.csv","2026-05-25"
"122.331","? Unique","KOPIERPAPIER A4   80GR PASTELL-BLAU /500","","Sonstige medizinische Produkte","","500","","Product without substitute.csv","2026-05-25"
"301231","? Unique","Einmalspritze 30 ml","","Injektion & Punktion","","480","","Product without substitute.csv","2026-05-25"
"7772","? Unique","Einm.-Handschuh steril groß  Latex o.Pu. (40/240) Sempercare Edition 153204","","Handschuhe","","480","","Product without substitute.csv","2026-05-25"
"8CH435","? Unique","Peha-Instrument Splitterpinzette 9cm (25) 991065","","Chirurgische Instrumente","","450","","Product without substitute.csv","2026-05-25"
"940014","? Unique","Ballon Katheter CH14 Silikon  VE 10","","Infusion & Katheter","","590","2026-03-05","Product without substitute.csv","2026-05-25"
"956600","? Unique","Pflaster 1,25cm Leukosilk Seide    VE 24","","Wundversorgung / Dressings","","432","","Product without substitute.csv","2026-05-25"
"9341","? Unique","Dosierpumpe für 350/500ml Flaschen BODE 9753301","","Zubehör & Verbrauchsmaterial","","400","","Product without substitute.csv","2026-05-25"
"8CH252","? Unique","Wundauflage SachetS Drainage 10x10 steril (25) 73241-01","","Urologie & Drainage","","400","","Product without substitute.csv","2026-05-25"
"66800136","? Unique","OPSITE POST-OP VISIBLE 10 X8CM CTN 20","","Wundversorgung / Dressings","","720","2026-03-05","Product without substitute.csv","2026-05-25"
"66800137","? Unique","Opsite Post OP Visible 15x10cm","","Wundversorgung / Dressings","","1260","2026-03-05","Product without substitute.csv","2026-05-25"
"66800138","? Unique","Opsite Post OP Visible 20x10cm","","Wundversorgung / Dressings","","2240","2026-03-05","Product without substitute.csv","2026-05-25"
"66800139","? Unique","Opsite Post OP Visible 25x10cm","","Wundversorgung / Dressings","","2180","2026-03-05","Product without substitute.csv","2026-05-25"
"66800140","? Unique","Opsite Post OP Visible 30x10cm (20St.)","","Wundversorgung / Dressings","","920","2026-03-05","Product without substitute.csv","2026-05-25"
"66800141","? Unique","Opsite Post OP Visible 35x10cm (20St.)","","Wundversorgung / Dressings","","460","2026-03-05","Product without substitute.csv","2026-05-25"
"66800842","? Unique","OPSITE VISIBLE DRAIN DRESSING","","Urologie & Drainage","","400","","Product without substitute.csv","2026-05-25"
"66801142","? Unique","Allevyn haftend 13x22 (20)","","Wundversorgung / Dressings","","400","","Product without substitute.csv","2026-05-25"
"66801144","? Unique","Allevyn haftend 22x23 (20)","","Wundversorgung / Dressings","","400","","Product without substitute.csv","2026-05-25"
"5999LPA","? Unique","EXU-DRY ARM/HAND DRESSING CTN 20","","Wundversorgung / Dressings","","400","","Product without substitute.csv","2026-05-25"
"5999LPL","? Unique","EXU-DRY LEG/FOOT DRESSING CTN 20","","Wundversorgung / Dressings","","400","","Product without substitute.csv","2026-05-25"
"5999LV1","? Unique","EXU-DRY LARGE BURN VEST CTN 20","","Wundversorgung / Dressings","","400","","Product without substitute.csv","2026-05-25"
"8CH289","? Unique","Wundgel Hydrosorb 8g (5) 9008431","","Wundversorgung / Dressings","","390","","Product without substitute.csv","2026-05-25"
"9323","? Unique","Sterillium Virugard  100ml  Händedes.  (1/45)  1Stck","","Desinfektion & Hygiene","","360","","Product without substitute.csv","2026-05-25"
"799","? Unique","SLB! Foliodrape Protect 50x60cm (70) 277549","","Sonstige medizinische Produkte","","350","","Product without substitute.csv","2026-05-25"
"773","? Unique","JB! Leukomed Control 10cmx7cm (10) 7323001","","Wundversorgung / Dressings","","350","","Product without substitute.csv","2026-05-25"
"24000","? Unique","Schlauchverband ca.1,5cm Gr.1","","Bandagen & Kompression","","435","2026-03-05","Product without substitute.csv","2026-05-25"
"8R0259","? Unique","Becher transparent 250ml steril f.Radiodyn-Set (110) 149827","","Sets & Kits","","330","","Product without substitute.csv","2026-05-25"
"153600","? Unique","Pflaster Univer. 1,25cm Leukoplast VE 24","","Wundversorgung / Dressings","","313","2026-03-05","Product without substitute.csv","2026-05-25"
"24007","? Unique","Schlauchverband ca.12cm Gr.12","","Bandagen & Kompression","","306","2026-03-05","Product without substitute.csv","2026-05-25"
"7A5358","? Unique","Augenkompresse Eycopad 56x70mm steril (300) 415540/7","","Kompressen & Tupfer","","300","","Product without substitute.csv","2026-05-25"
"8R1088","? Unique","Angiographietuch 225x420cm beids. Bedienabd. m. Kopfausschnitt (5) 160045","","Inkontinenz & Hygiene","","300","","Product without substitute.csv","2026-05-25"
"8CH163","? Unique","Elastomull haft color blau   10cm/20m  (24)  7619502   1Stck","","Kompressen & Tupfer","","288","","Product without substitute.csv","2026-05-25"
"956900","? Unique","Pflaster 5,00cm Leukosilk Seide    VE  6","","Wundversorgung / Dressings","","270","","Product without substitute.csv","2026-05-25"
"7216","? Unique","Synth.Watte  20cmx3m  Vliespolsterb. (15/75)  1Rolle 7286400","","Sonstige medizinische Produkte","","270","","Product without substitute.csv","2026-05-25"
"8CH011","? Unique","Synth.Stützverband (Delta-Cast) weiß  7,5cm x 3,6m   (10)  72280-02  1Rolle","","Bandagen & Kompression","","270","","Product without substitute.csv","2026-05-25"
"8R1637","? Unique","Angiographietuch 360x220cm Folie beidseitig femoral (5) 160365","","Inkontinenz & Hygiene","","250","","Product without substitute.csv","2026-05-25"
"8V0670","? Unique","Schlauch-Klemme Peha Einweg 16cm ohne Zähne (15/30) 9910471","","Chirurgische Instrumente","","240","","Product without substitute.csv","2026-05-25"
"7A5825","? Unique","OP-Haube für Vollbartträger Foliodress Cap Comfort Helmet (40) 992469","","PSA / Schutzkleidung","","240","","Product without substitute.csv","2026-05-25"
"8CH140","? Unique","Elastomull haft color blau   8cm/20m  (24)  7619501   1Stck","","Kompressen & Tupfer","","240","","Product without substitute.csv","2026-05-25"
"8U0416","? Unique","Salbenkompresse neutral Lomatuell Lomatüll 10x20cm steril (120) 23316","","Wundversorgung / Dressings","","240","","Product without substitute.csv","2026-05-25"
"214100","? Unique","Verband Netz elastisch B Elastofix","","Bandagen & Kompression","","235","2026-03-05","Product without substitute.csv","2026-05-25"
"5999L72","? Unique","EXU-DRY SHEET 91X183CM CTN 15","","Wundversorgung / Dressings","","225","","Product without substitute.csv","2026-05-25"
"5999M36","? Unique","EXU-DRY PAD 61X91CM CTN 15","","Wundversorgung / Dressings","","225","","Product without substitute.csv","2026-05-25"
"9950252","? Unique","MoliCare Hautprotektor 100ml","","Inkontinenzversorgung","","216","","Product without substitute.csv","2026-05-25"
"24130","? Unique","Schlauchverb. elastisch Größe M=36.00cm","","Zubehör & Verbrauchsmaterial","","210","","Product without substitute.csv","2026-05-25"
"9339","? Unique","Haltbarkeits-Aufkleber 6 Monate für Hände-Desinf.-Mittel (20Aufkl./Bogen;10Bogen/Pack) 9900020","","Desinfektion & Hygiene","","200","","Product without substitute.csv","2026-05-25"
"7323245","? Unique","Wundverb. Cutimed Sorbion Sachet S 10x10","","Wundversorgung / Dressings","","200","","Product without substitute.csv","2026-05-25"
"9875","? Unique","Verlängerungsleitung  50cm  1,5bar (1/100) 160529","","Sonstige medizinische Produkte","","200","","Product without substitute.csv","2026-05-25"
"8CH142","? Unique","Elastomull haft color rot   8cm/20m  (24)  7619504   1Stck","","Kompressen & Tupfer","","192","","Product without substitute.csv","2026-05-25"
"7619501","? Unique","Binde elast. 8cm Elastomull haft blau","","Kompressen & Tupfer","","1057","2026-03-05","Product without substitute.csv","2026-05-25"
"8CH162","? Unique","Elastomull haft color rot 10cm/20m (24) 7619505   1Stck","","Kompressen & Tupfer","","168","","Product without substitute.csv","2026-05-25"
"8CH012","? Unique","Synth.Stützverband (Delta-Cast) weiß 10,0cm x 3,6m  (10) 1Rolle  7228003  (6604)","","Bandagen & Kompression","","160","","Product without substitute.csv","2026-05-25"
"940012","? Unique","Ballon Katheter CH12 Silikon  VE 10","","Infusion & Katheter","","150","","Product without substitute.csv","2026-05-25"
"8CH010","? Unique","Synth.Stützverband (Delta-Cast) weiß  5,0cm x 3,6m   (10)  72280-01 1Rolle","","Bandagen & Kompression","","150","","Product without substitute.csv","2026-05-25"
"8CH360","? Unique","Cutimed Sorbact Gel-Kompresse steril 7,5x7,5cm (10/360) 7261100","","Wundversorgung / Dressings","","150","","Product without substitute.csv","2026-05-25"
"8R0713","? Unique","Seldinger Kanüle G19 zweiteilig m. Griffplatte (50) 160143","","Injektion & Punktion","","150","","Product without substitute.csv","2026-05-25"
"7415","? Unique","JELONET 15cm x 2m 12 ROLLEN","","Wundversorgung / Dressings","","168","2026-03-05","Product without substitute.csv","2026-05-25"
"66004978","? Unique","OPSITE SPRAY 100 ml 12 ST.","","Wundversorgung / Dressings","","180","2026-03-05","Product without substitute.csv","2026-05-25"
"66004980","? Unique","OPSITE SPRAY 240 ml 12 St.","","Wundversorgung / Dressings","","144","","Product without substitute.csv","2026-05-25"
